transaction_id,customer_id,age,gender,marital_status,employment_status,income_bracket,account_tenure_months,credit_limit,avg_monthly_spend,card_type,card_issuer,has_addon_card,is_blocked,transaction_time,transaction_dayofweek,transaction_hour,transaction_amount,currency,merchant_name,merchant_category_code,merchant_country,transaction_channel,entry_mode,otp_used,geo_latitude,geo_longitude,txns_last_1hr,txns_last_24hr,amount_last_24hr,txn_gap_minutes,txn_amount_to_avg_ratio,distance_from_home_km,usual_txn_hour_range,is_first_txn_today,is_night_txn,device_id,ip_address,device_type,device_change_flag,is_device_blacklisted,location_city,prior_fraud_count,rule_hit_flag,rule_hit_code,manual_review_flag,fraud_flag
7b48c485-e637-4751-a19d-14b113870c86,CUST9044,62,M,Single,Salaried,<25K,92,200000,44298.29,Signature,Amex,No,No,2024-12-23 12:29:32,Monday,12,266985.35,INR,Hayden-Bowman,5999,IN,ATM,chip,Yes,23.6195,75.5186,4,5,6329.56,111,6.03,462.32,10-22,No,No,70900afa,163.252.212.155,MacOS,No,No,South Whitneyburgh,0,No,,No,0
7bb92134-f080-47f9-9d49-09d457168274,CUST3273,51,F,Married,Salaried,<25K,119,200000,15837.76,Gold,MasterCard,No,No,2024-01-09 12:16:37,Tuesday,12,266677.58,INR,Mcdonald PLC,5944,IN,ATM,chip,Yes,15.3633,72.8828,5,14,23667.21,90,16.84,454.71,9-18,Yes,No,4fadea0e,177.3.14.64,Windows,No,No,Heatherchester,0,No,,No,0
e7d83eca-23d7-4c53-a796-458a87be682b,CUST2436,35,F,Single,Unemployed,>1L,19,200000,31660.32,Titanium,Visa,No,No,2025-02-05 21:04:14,Wednesday,21,287794.05,INR,Lindsey Inc,5411,IN,POS,contactless,Yes,16.4559,83.2643,4,16,38647.11,20,9.09,508.25,8-20,No,No,1f721e56,166.126.144.93,Unknown,Yes,No,East Taylor,0,No,,Yes,0
5e7f9a6b-79c0-4b85-9595-dc5517cf358f,CUST8361,37,F,Single,Student,>1L,5,200000,22792.76,Platinum,MasterCard,No,No,2024-02-11 16:35:35,Sunday,16,124132.6,INR,Robinson Ltd,5999,IN,ATM,chip,Yes,19.768,87.6749,0,5,3649.52,80,5.45,998.67,8-20,No,No,90ec0352,38.0.173.90,Windows,No,No,South Timothy,0,Yes,RULE_7,No,0
57cb68ac-d119-47f5-a5aa-2dddabf730b8,CUST1127,46,F,Divorced,Self-employed,50K-1L,29,100000,49453.09,Titanium,Visa,Yes,No,2024-10-15 05:15:32,Tuesday,5,4772.88,INR,"Anderson, Smith and James",5812,IN,POS,swipe,Yes,26.6467,82.3646,0,13,6199.29,28,0.1,174.94,9-18,Yes,Yes,4a2cdb3e,113.101.36.13,Android,No,No,East Denise,0,No,,No,0
7538c53f-9033-4c69-b25a-acec92adc003,CUST2619,54,M,Single,Self-employed,<25K,43,200000,19588.11,Signature,RuPay,No,No,2024-03-01 02:30:09,Friday,2,154632.06,INR,Gray-Novak,5732,IN,ecom,contactless,Yes,19.1746,77.2732,1,7,20685.62,27,7.89,562.93,10-22,Yes,Yes,3901b938,125.222.9.215,Android,No,No,Newtonmouth,0,Yes,RULE_15,No,0
66f2c08a-eb22-42cd-a2c5-2a5023bac6e9,CUST7556,48,F,Single,Salaried,50K-1L,49,25000,14652.63,Signature,MasterCard,Yes,No,2024-05-09 11:45:08,Thursday,11,12842.16,INR,Garza-Hernandez,5944,IN,ecom,swipe,Yes,24.158,86.3343,0,10,15098.89,63,0.88,803.65,9-18,Yes,No,b1321295,104.115.17.204,Windows,No,No,Amyland,0,No,,No,0
f4184547-4daf-4129-8d74-f9d03a6189e1,CUST8150,70,M,Divorced,Unemployed,>1L,114,150000,48556.85,Titanium,RuPay,Yes,No,2024-10-26 08:05:24,Saturday,8,43673.17,INR,Santos-Davis,5944,IN,ATM,contactless,Yes,16.1751,85.0929,4,13,42954.86,8,0.9,806.76,9-18,No,No,4375f1a7,154.88.232.133,MacOS,No,No,New Erinhaven,0,No,,Yes,0
14a79410-5579-4227-8ded-0e80043c1eb7,CUST5805,52,F,Divorced,Unemployed,25K-50K,28,100000,7022.12,Platinum,MasterCard,No,No,2025-03-07 22:05:48,Friday,22,139815.3,INR,Williams PLC,5411,IN,MobileApp,swipe,Yes,27.8088,77.7569,2,7,21296.91,71,19.91,850.12,8-20,No,No,ccc643b3,163.7.219.110,MacOS,No,No,Lake Kimberly,0,No,,No,0
ca9d8293-2c53-41eb-8105-086b4213b3a8,CUST2987,53,F,Divorced,Salaried,<25K,4,200000,44876.8,Platinum,Amex,Yes,No,2024-01-14 03:36:05,Sunday,3,176331.75,INR,Snyder-Mcdonald,5311,IN,ATM,chip,Yes,25.7704,73.849,3,2,2924.96,26,3.93,994.67,8-20,No,Yes,ce2ac950,100.187.167.75,MacOS,Yes,No,New Ericville,0,No,,No,0
331fdeef-ef4d-42d0-8692-ce6ea2cf6241,CUST9969,25,M,Divorced,Self-employed,>1L,115,100000,17585.93,Platinum,MasterCard,No,No,2024-11-25 02:08:48,Monday,2,112570.12,INR,"Jones, Johnson and Zavala",5411,IN,POS,chip,Yes,23.8341,82.9974,5,18,47782.6,30,6.4,310.8,8-20,Yes,Yes,51f62772,87.229.148.148,Unknown,Yes,No,Watkinsville,0,No,,Yes,0
f8d06ca7-3bb8-4567-acd8-a2b57d17815c,CUST7366,56,M,Married,Unemployed,>1L,109,200000,16635.91,Gold,Visa,Yes,No,2024-05-04 18:36:30,Saturday,18,219804.12,INR,"Castillo, Marshall and Sanchez",5812,IN,ecom,swipe,Yes,13.7848,79.4506,5,7,10363.0,103,13.21,29.26,8-20,No,No,b7cecddd,172.96.2.238,Android,No,No,New Todd,0,No,,Yes,0
84a58892-e48d-4a9b-b3f6-1208c7a6daf3,CUST8253,40,M,Married,Self-employed,25K-50K,12,50000,32834.26,Signature,MasterCard,Yes,No,2024-03-30 07:44:25,Saturday,7,70583.73,INR,Daugherty-Walton,5812,IN,MobileApp,chip,Yes,15.5997,87.0308,1,20,20809.72,36,2.15,806.6,9-18,Yes,No,b4915330,138.58.36.92,MacOS,No,No,West Kevin,0,Yes,RULE_7,No,0
bc2f70c0-c50a-4db9-9eb3-e3fd8ec48d01,CUST5256,31,F,Married,Student,50K-1L,37,150000,5113.75,Gold,Amex,No,No,2024-09-14 11:47:12,Saturday,11,18583.65,INR,Walker Group,6011,IN,POS,chip,Yes,20.1061,78.6445,0,5,28843.04,89,3.63,277.7,9-18,Yes,No,7ed40e0c,134.59.220.3,Windows,Yes,No,West Douglasstad,0,No,,Yes,0
870e2017-8a11-4e25-8376-8ac91194da71,CUST8130,68,F,Married,Self-employed,25K-50K,111,25000,16937.92,Gold,RuPay,Yes,No,2024-10-18 22:13:05,Friday,22,29880.86,INR,Jackson Ltd,5999,IN,MobileApp,swipe,Yes,24.0703,87.0919,1,20,6878.38,19,1.76,945.72,9-18,No,No,bf08ad62,207.39.159.212,iOS,No,No,Lake Morgan,0,No,,Yes,0
868d290b-5372-4e61-bf93-d5d2bbbdb4ab,CUST8117,52,M,Single,Self-employed,>1L,107,200000,8590.39,Titanium,Visa,Yes,No,2024-01-27 06:49:41,Saturday,6,221392.76,INR,"Mcneil, Fletcher and Gardner",5999,IN,ecom,chip,Yes,19.9357,81.8026,2,11,7816.44,111,25.77,425.51,8-20,Yes,No,c95f468c,36.20.220.191,Unknown,No,No,Lake Joshua,0,No,,Yes,0
5fa957d7-68d7-433e-9639-0d22f7fdde83,CUST4777,30,F,Divorced,Student,<25K,58,100000,21618.39,Platinum,MasterCard,No,No,2024-03-13 14:49:55,Wednesday,14,73829.83,INR,"Buchanan, Rivera and Lang",5311,IN,MobileApp,contactless,Yes,15.2367,79.235,3,20,5301.23,111,3.42,282.18,8-20,No,No,63c4fb11,75.186.183.202,iOS,No,No,North Emilyton,0,No,,Yes,0
e6bd8542-00db-406e-b257-e268c01c2dbe,CUST2144,70,F,Divorced,Salaried,<25K,117,200000,40343.86,Titanium,MasterCard,Yes,No,2025-05-13 15:13:24,Tuesday,15,85134.05,INR,Nelson LLC,5311,IN,ATM,manual,Yes,17.015,86.387,0,15,21437.86,73,2.11,230.6,9-18,Yes,No,8b8a05cb,223.125.28.26,Unknown,No,No,Jeanmouth,0,Yes,RULE_16,No,0
8e170f57-9514-4242-ba92-29cce0b0560a,CUST1413,25,F,Single,Self-employed,25K-50K,91,25000,30823.64,Gold,RuPay,Yes,No,2024-07-14 22:43:23,Sunday,22,19765.19,INR,"Turner, Hernandez and Wade",5812,US,ecom,contactless,No,24.7307,86.2969,9,8,30302.62,117,0.64,534.82,10-22,No,No,0914d1cd,219.119.50.168,Unknown,Yes,No,Fitzpatrickburgh,2,Yes,RULE_24,Yes,1
d9f96db9-5471-46c8-9120-361833679d31,CUST4206,61,F,Married,Student,<25K,101,150000,47878.46,Platinum,RuPay,No,No,2023-12-16 11:27:34,Saturday,11,23041.25,INR,Kaufman-Meyer,5732,IN,MobileApp,manual,Yes,19.4605,74.4442,4,2,33390.91,10,0.48,39.38,9-18,Yes,No,705e1827,126.241.202.23,Android,No,No,Brewerland,0,No,,No,0
337a322b-ca7d-4e63-bacc-20ce0551298b,CUST8001,59,M,Single,Unemployed,>1L,61,50000,39460.95,Signature,Visa,Yes,No,2024-03-30 09:11:54,Saturday,9,72642.36,INR,Wilson-French,5411,IN,ecom,chip,Yes,16.1778,87.5188,1,19,38844.44,43,1.84,317.88,9-18,No,No,d7afdc5a,184.176.211.157,MacOS,Yes,No,South Lisabury,0,Yes,RULE_27,No,0
18af8fcc-96d8-4a6e-a199-e6d69ab6ce15,CUST7859,53,F,Divorced,Student,25K-50K,50,25000,31143.38,Signature,MasterCard,Yes,No,2024-11-14 09:04:13,Thursday,9,8896.22,INR,Martin-Wood,5311,IN,ecom,chip,Yes,18.6259,80.1933,1,4,3449.08,45,0.29,361.18,9-18,Yes,No,d538f993,213.144.39.243,Windows,No,No,Simpsonchester,0,No,,Yes,0
d022d419-2af0-4615-a9b8-4c322ac455de,CUST8047,20,F,Divorced,Unemployed,<25K,13,50000,26411.23,Gold,MasterCard,No,No,2024-07-27 02:30:09,Saturday,2,48093.48,INR,Smith-Myers,5944,IN,ecom,chip,Yes,24.8592,72.9854,3,18,30131.77,88,1.82,45.99,8-20,No,Yes,d388f15a,98.98.27.65,Unknown,No,No,Wrightberg,0,Yes,RULE_27,Yes,0
4ffd7e01-871d-43f5-9763-70a62709fbb5,CUST3702,38,M,Married,Salaried,25K-50K,102,200000,33526.74,Platinum,Amex,No,No,2023-12-14 12:34:49,Thursday,12,191992.83,INR,Hanson-Wong,5411,IN,ecom,contactless,Yes,14.2831,77.3733,5,19,41870.1,99,5.73,119.81,9-18,No,No,d40642b0,207.113.88.209,Windows,Yes,No,East Michaelberg,0,No,,Yes,0
25092f38-d56c-4ba8-a291-c7eb45e0ad6e,CUST7396,29,M,Married,Self-employed,25K-50K,18,25000,25695.21,Platinum,Amex,No,No,2024-08-26 18:34:19,Monday,18,3305.32,INR,"Parker, Scott and Castillo",5732,IN,MobileApp,contactless,No,22.2906,83.2812,9,18,3890.51,100,0.13,253.16,9-18,No,No,dbd8e700,6.75.178.10,Android,Yes,No,Mitchellbury,1,Yes,RULE_27,Yes,1
27214942-9252-4996-a1cd-2f07ba89d3f8,CUST6386,65,F,Divorced,Student,>1L,82,50000,13870.29,Titanium,Amex,Yes,No,2024-12-07 05:53:19,Saturday,5,74478.01,INR,Parrish and Sons,5812,IN,MobileApp,contactless,Yes,26.476,84.8515,5,16,844.71,62,5.37,30.64,9-18,No,Yes,105db6f6,47.245.129.92,Android,Yes,No,South Shannon,0,No,,No,0
67582505-68f9-4d0b-8319-a02408a20faf,CUST9097,51,F,Married,Salaried,<25K,22,200000,42218.03,Platinum,Visa,No,No,2024-02-09 07:42:05,Friday,7,117519.59,INR,Chang PLC,5411,IN,POS,swipe,Yes,26.3002,88.1904,3,14,15110.53,74,2.78,411.35,9-18,No,No,67be95e8,191.196.200.170,Unknown,Yes,No,East Amber,0,No,,No,0
0fedb1ac-1728-4f35-8b6a-cf2bc9104fa0,CUST2616,18,F,Single,Self-employed,>1L,13,100000,34016.28,Platinum,MasterCard,Yes,No,2024-06-19 15:45:06,Wednesday,15,144552.26,INR,Hawkins PLC,5812,IN,MobileApp,manual,Yes,21.3393,76.829,3,16,10415.05,57,4.25,753.87,9-18,Yes,No,fadb49e6,142.80.104.87,iOS,No,No,Lake Cory,0,No,,No,0
3e4a59ed-f2cc-43ac-9e95-1e29bb5a6609,CUST7624,38,F,Single,Unemployed,25K-50K,110,200000,6728.02,Platinum,MasterCard,No,No,2025-02-08 10:26:34,Saturday,10,64034.41,INR,Johnson and Sons,5812,IN,ATM,swipe,Yes,20.3928,80.6959,0,12,1133.81,81,9.52,533.13,8-20,No,No,052b2da2,112.158.215.170,Android,No,No,Port Katieborough,0,No,,No,0
1326c380-b597-4bb1-af3e-0e368ef6b7dc,CUST7891,29,F,Divorced,Salaried,>1L,97,100000,32855.65,Signature,RuPay,No,No,2024-03-08 22:22:06,Friday,22,112366.3,INR,Stewart-Wood,5411,IN,POS,contactless,Yes,20.0737,79.4695,3,2,8284.23,23,3.42,398.02,10-22,Yes,No,a595a365,20.59.179.194,Android,No,No,New Alexandramouth,0,No,,No,0
11434cc2-ba92-496b-aa57-943ce4856365,CUST2325,18,M,Divorced,Self-employed,<25K,11,50000,21973.82,Platinum,RuPay,Yes,No,2024-07-01 12:20:00,Monday,12,39648.84,INR,Jimenez-Hess,5411,IN,MobileApp,swipe,Yes,25.2468,83.9163,2,15,37785.12,51,1.8,709.02,10-22,Yes,No,fb025bcb,18.180.252.148,Windows,Yes,No,West Kimberly,0,Yes,RULE_16,Yes,0
052ec4d6-7bdc-4aa0-acf8-e0b4b298b029,CUST2599,66,F,Married,Salaried,<25K,20,25000,43386.36,Gold,MasterCard,Yes,No,2024-12-23 04:21:34,Monday,4,29222.07,INR,Bell-Ray,6011,IN,ATM,swipe,Yes,14.6913,79.8401,0,17,38416.99,100,0.67,534.82,10-22,Yes,Yes,313ea523,152.252.61.246,Android,No,No,Amberview,0,Yes,RULE_20,Yes,0
5382720c-ffa1-43eb-bc99-1d893d1471e8,CUST4467,38,F,Married,Salaried,25K-50K,117,150000,48970.19,Gold,MasterCard,No,No,2025-04-11 17:04:21,Friday,17,39515.65,INR,Jones-Trujillo,5944,IN,ecom,chip,Yes,23.4112,81.5506,4,11,627.69,25,0.81,990.56,9-18,No,No,65a24681,201.238.77.111,iOS,Yes,No,Michaelburgh,0,No,,Yes,0
6ae6aefb-8248-458a-a60a-25362e41b5e3,CUST9845,58,F,Divorced,Unemployed,>1L,12,100000,31227.26,Signature,Visa,No,No,2024-10-28 09:16:14,Monday,9,88057.53,INR,Jones-Rivas,5411,IN,ATM,chip,Yes,17.0295,74.0421,3,4,24182.16,28,2.82,183.24,9-18,No,No,01a97e6c,104.54.146.205,Windows,No,No,Stokesbury,0,No,,No,0
20887dc1-719a-4a40-b7f1-e05d54c9c06e,CUST7227,61,M,Divorced,Unemployed,>1L,120,25000,5830.92,Signature,RuPay,Yes,No,2024-09-01 23:58:56,Sunday,23,22638.29,INR,Young PLC,5999,IN,ecom,swipe,Yes,19.6009,84.5635,2,1,19460.42,22,3.88,329.39,10-22,No,Yes,07617ad4,102.201.123.36,Unknown,Yes,No,Boydtown,0,No,,No,0
ebbe7086-4a7c-4824-8954-6fc2623b9e11,CUST9084,41,M,Married,Salaried,50K-1L,27,50000,42053.4,Titanium,MasterCard,No,No,2024-05-24 17:56:07,Friday,17,64197.15,INR,Conway-Franklin,5999,IN,ecom,manual,Yes,13.7589,84.3444,0,20,42072.92,35,1.53,627.24,9-18,No,No,9f191a1d,86.180.121.0,iOS,No,No,Randallberg,0,Yes,RULE_11,Yes,0
9f1f5fdd-95c5-48c8-bac9-3b187228689c,CUST9630,21,M,Single,Unemployed,25K-50K,40,25000,41116.13,Signature,Visa,Yes,No,2024-05-10 16:49:02,Friday,16,34164.13,INR,"Maddox, Espinoza and Edwards",5732,IN,ecom,contactless,Yes,23.1772,88.1204,0,20,10991.59,113,0.83,796.61,8-20,Yes,No,851e5517,166.213.181.57,Android,Yes,No,Lewisside,0,Yes,RULE_22,No,0
463d8611-29b9-47b9-9d27-7b0fbe6e13c7,CUST5828,48,M,Divorced,Unemployed,<25K,62,150000,13548.24,Gold,MasterCard,No,No,2024-03-02 06:20:03,Saturday,6,10764.81,INR,"Campbell, Hunt and Morris",5812,IN,ecom,contactless,Yes,24.5299,75.9528,0,13,26470.81,37,0.79,21.38,10-22,No,No,43d1492e,171.56.1.187,Windows,No,No,South Stephanie,0,Yes,RULE_9,Yes,0
66cae13f-8c6f-4634-82f2-cb87430b6357,CUST2799,53,M,Married,Self-employed,<25K,12,25000,20079.71,Signature,Amex,No,No,2024-01-06 18:41:33,Saturday,18,28121.98,INR,Moran-Watson,5311,IN,ATM,manual,Yes,20.9732,84.6253,0,3,47078.6,36,1.4,419.32,8-20,No,No,3a882050,183.85.193.183,Windows,No,No,Millershire,0,No,,No,0
5c869e72-34d7-4b27-b106-d3d03d7001fb,CUST1931,36,F,Married,Student,>1L,13,25000,34222.55,Gold,MasterCard,Yes,No,2025-01-20 12:14:46,Monday,12,33685.75,INR,"Walker, White and Buck",5812,IN,MobileApp,contactless,Yes,15.0435,84.0107,2,15,39451.66,94,0.98,436.92,8-20,Yes,No,007d991b,60.192.244.22,iOS,No,No,Nicholasville,0,No,,Yes,0
c8308cc3-8c40-4d40-abb5-e6c3317c1b3b,CUST2076,22,M,Married,Salaried,25K-50K,70,200000,15588.94,Gold,RuPay,No,No,2024-11-17 21:54:53,Sunday,21,264942.75,INR,"Kelly, Reynolds and Torres",5411,IN,MobileApp,manual,Yes,18.0675,82.655,4,11,45028.47,102,17.0,563.97,8-20,No,No,fe0f01f1,177.215.163.118,iOS,No,No,New Eric,0,No,,No,0
cd489221-758e-411d-a70b-bfa686169895,CUST9354,39,M,Married,Unemployed,50K-1L,67,100000,9504.23,Signature,MasterCard,Yes,No,2024-10-06 10:10:10,Sunday,10,41817.57,INR,"Baker, Hernandez and Davis",5999,IN,ecom,contactless,Yes,26.1787,72.8918,4,20,46765.14,97,4.4,89.87,10-22,Yes,No,3f7c9b5d,94.217.118.130,Windows,No,No,North Christopherfort,0,No,,No,0
5b49d22c-e29b-45a7-891e-3f0b04ec654a,CUST1990,50,F,Single,Unemployed,50K-1L,60,50000,17758.68,Platinum,MasterCard,Yes,No,2024-08-08 14:37:04,Thursday,14,61310.53,INR,"Johnson, Price and Allen",5944,IN,MobileApp,chip,Yes,19.1951,76.1251,3,2,47636.69,105,3.45,280.86,9-18,No,No,e7b52d48,91.253.8.184,Unknown,No,No,Evansstad,0,No,,No,0
0afcc5fb-7cf8-421a-8446-93e6978b6589,CUST9657,40,F,Single,Student,>1L,93,200000,37801.12,Platinum,Amex,Yes,No,2024-03-10 16:47:38,Sunday,16,65623.31,INR,Wade-Zhang,5411,IN,MobileApp,contactless,Yes,13.4336,84.7735,3,15,44573.35,57,1.74,596.35,8-20,Yes,No,179aedab,53.100.15.247,Android,Yes,No,Elizabethfort,0,No,,Yes,0
aecd3520-a978-4a1c-8a50-e759d7dde53d,CUST6155,69,F,Divorced,Unemployed,25K-50K,29,100000,21657.33,Signature,MasterCard,No,No,2025-05-04 17:52:35,Sunday,17,54818.26,INR,"Williams, Flores and Lopez",5732,IN,ATM,swipe,Yes,17.3293,74.3472,4,16,32311.94,12,2.53,324.73,9-18,Yes,No,9116aa7a,93.212.140.222,Unknown,Yes,No,Cruzland,0,No,,No,0
940edc1f-2aa8-499b-90c0-691595c843d9,CUST7915,18,F,Single,Unemployed,50K-1L,113,25000,15113.21,Signature,Amex,Yes,No,2025-03-10 13:02:43,Monday,13,35605.41,INR,"Johnson, Vance and Schmidt",5732,IN,MobileApp,manual,Yes,26.2326,82.806,3,13,37321.61,117,2.36,959.63,9-18,Yes,No,ca733276,116.233.57.185,Android,Yes,No,East Brooke,0,No,,No,0
a849d594-a565-4580-9f80-67a7cd3f2f7b,CUST8061,49,M,Single,Salaried,25K-50K,23,200000,13539.54,Gold,RuPay,No,No,2025-02-04 17:06:35,Tuesday,17,226322.91,INR,Thomas Ltd,5944,IN,POS,chip,Yes,19.2639,87.9172,5,17,19150.22,112,16.72,129.42,9-18,Yes,No,985ded2e,6.21.39.182,MacOS,No,No,South Michele,0,Yes,RULE_9,No,0
d486676d-e981-4c88-a3ec-6d159e609291,CUST7163,32,M,Married,Student,25K-50K,63,50000,38010.23,Titanium,MasterCard,Yes,No,2024-01-21 13:36:04,Sunday,13,47644.48,INR,Lane and Sons,5311,IN,ecom,chip,Yes,19.7622,80.4548,4,7,35644.53,5,1.25,418.45,8-20,No,No,c7acde44,176.195.184.56,Unknown,No,No,Charlesbury,0,Yes,RULE_19,No,0
671ffa3c-5063-454b-bcb1-ccdf2c9cddd9,CUST4116,56,M,Single,Unemployed,<25K,12,100000,30549.46,Platinum,RuPay,Yes,No,2024-01-08 10:50:37,Monday,10,69183.71,INR,Carlson-Jones,5812,IN,ATM,swipe,Yes,22.4346,87.1699,3,18,46724.68,85,2.26,998.72,8-20,Yes,No,557853f2,110.138.8.54,MacOS,No,No,South Katherine,0,No,,No,0
912fe5b6-003c-422a-b5c0-1f64e966fd0b,CUST8716,53,M,Single,Self-employed,<25K,73,25000,7007.32,Gold,MasterCard,Yes,No,2024-04-22 19:54:49,Monday,19,7438.37,INR,Green-Davis,5311,IN,MobileApp,chip,Yes,26.5419,82.4903,4,4,19676.0,80,1.06,157.33,10-22,No,No,98cc73fe,175.245.2.163,iOS,No,No,New Cassandrashire,0,No,,Yes,0
eb094acf-5260-4133-a1d1-2ef5f95e48e9,CUST2537,70,M,Single,Salaried,<25K,67,150000,6870.08,Gold,RuPay,Yes,No,2024-08-22 16:23:37,Thursday,16,48761.5,INR,"Turner, Fisher and Juarez",6011,IN,MobileApp,swipe,Yes,20.1016,75.6548,1,17,24406.82,3,7.1,376.96,9-18,Yes,No,226d965e,194.255.124.63,Android,No,No,Juarezfurt,0,No,,Yes,0
05d8eece-06fa-4bcd-9218-88d09d0fb630,CUST8200,33,M,Married,Student,>1L,33,150000,18201.11,Gold,MasterCard,Yes,No,2025-04-05 23:19:59,Saturday,23,71163.71,INR,"Holt, Rangel and Wilson",5944,IN,MobileApp,swipe,Yes,20.1146,75.6776,2,15,14063.65,106,3.91,121.36,9-18,No,Yes,5315678c,217.152.102.6,Android,No,No,North Curtisview,0,No,,No,0
e21ce9a8-7179-4509-a9ce-86fc048fdd15,CUST9659,33,F,Married,Student,<25K,28,25000,6997.24,Platinum,RuPay,Yes,No,2024-12-23 23:44:37,Monday,23,417.4,INR,Bowen LLC,5999,IN,ecom,manual,Yes,14.398,76.0676,2,16,43700.99,72,0.06,136.56,9-18,Yes,Yes,b06366e2,217.236.167.26,MacOS,Yes,No,East Trevor,0,Yes,RULE_1,Yes,0
16657439-8a42-4823-a2ec-fcee64b94cea,CUST6563,41,M,Married,Salaried,50K-1L,37,200000,44849.88,Signature,Visa,Yes,No,2024-06-22 07:44:39,Saturday,7,65013.55,INR,"Rodriguez, Farmer and Morgan",6011,IN,MobileApp,contactless,Yes,20.3456,78.961,1,13,48928.64,74,1.45,724.37,8-20,No,No,55e35699,135.208.176.84,Windows,No,No,West Dawnstad,0,No,,No,0
a000c9a3-c5ad-4ef9-9c86-3067ed4a4a41,CUST5197,50,F,Married,Self-employed,50K-1L,56,50000,12426.82,Signature,Visa,No,No,2024-05-19 19:52:36,Sunday,19,43010.3,INR,Jones and Sons,5732,IN,ecom,swipe,Yes,15.6482,87.1579,1,19,27197.73,70,3.46,548.83,8-20,Yes,No,49478bc5,59.237.192.190,iOS,Yes,No,North Megan,0,No,,No,0
e641313a-e6d6-4625-9375-43253ae29820,CUST2216,40,M,Single,Self-employed,>1L,38,50000,29723.68,Signature,MasterCard,No,No,2024-11-02 04:28:52,Saturday,4,74022.04,INR,"Cox, Floyd and Taylor",5311,IN,ATM,swipe,Yes,14.7218,77.3208,2,1,12998.67,17,2.49,751.67,9-18,Yes,Yes,5e15ccd0,134.33.129.149,Unknown,No,No,Brianaville,0,Yes,RULE_19,Yes,0
2bc026ab-1051-449e-8590-294d7f582a4b,CUST4173,60,M,Single,Student,<25K,48,100000,36361.07,Signature,RuPay,Yes,No,2025-05-02 10:10:02,Friday,10,21077.26,INR,Johnson LLC,5944,IN,ATM,manual,Yes,22.7145,81.1889,3,14,28874.67,48,0.58,565.5,9-18,Yes,No,61b50b13,12.33.130.224,iOS,No,No,West John,0,Yes,RULE_3,No,0
5abc2e1d-6ea9-4609-8b48-e968ab3e48fd,CUST8347,55,M,Single,Unemployed,25K-50K,27,150000,29144.4,Platinum,MasterCard,No,No,2024-07-30 11:41:03,Tuesday,11,190154.92,INR,Anderson Group,6011,IN,MobileApp,chip,Yes,20.2681,86.5451,3,7,9611.03,41,6.52,102.62,10-22,No,No,7ed28291,19.110.206.158,Android,No,No,Warrenmouth,0,No,,Yes,0
3fbe611b-3660-493d-88e8-c44969cdbd57,CUST3241,42,M,Divorced,Self-employed,25K-50K,82,200000,29513.53,Gold,RuPay,No,No,2024-09-30 06:57:27,Monday,6,26119.47,INR,Gentry LLC,5732,IN,ecom,manual,Yes,20.8518,80.9754,2,1,21125.32,81,0.88,604.71,10-22,No,No,986c29a4,203.68.155.202,MacOS,Yes,No,Molinaside,0,No,,No,0
fceacbbf-c383-4ddc-affd-34b1edab8a27,CUST1840,63,F,Married,Self-employed,25K-50K,116,50000,6584.25,Titanium,Amex,No,No,2025-01-29 23:26:09,Wednesday,23,30357.8,INR,Watson-Mckee,5999,IN,ATM,manual,Yes,16.0201,85.1412,3,9,16580.24,20,4.61,610.69,8-20,Yes,Yes,e383a20c,108.63.64.231,MacOS,No,No,Lisaland,0,No,,No,0
ffc2c3c9-aca6-4d9f-b499-ec0e40af42d3,CUST6773,30,F,Married,Unemployed,>1L,119,100000,30370.1,Platinum,Visa,No,No,2024-05-28 14:42:58,Tuesday,14,108573.29,INR,Lee-Smith,5944,IN,ATM,manual,Yes,15.4857,85.1141,4,6,38253.66,7,3.58,805.92,9-18,Yes,No,be7e1be6,71.186.156.34,MacOS,No,No,Sanderston,0,Yes,RULE_8,No,0
ba162dfa-da71-46a8-a9b5-f0e4f7091d37,CUST4999,19,F,Married,Salaried,<25K,61,50000,38489.89,Platinum,Visa,Yes,No,2023-12-26 14:19:58,Tuesday,14,70856.69,INR,Robinson-Ali,5944,IN,MobileApp,manual,Yes,22.5169,80.8428,2,16,14423.74,11,1.84,631.87,8-20,Yes,No,dbccbc68,4.59.48.5,iOS,No,No,North Jason,0,Yes,RULE_23,No,0
0082179b-97e3-451c-831c-4262b009e530,CUST2972,55,F,Divorced,Unemployed,25K-50K,56,50000,47218.52,Gold,MasterCard,Yes,No,2025-05-09 19:57:54,Friday,19,17935.12,INR,Campbell PLC,5812,IN,POS,manual,Yes,18.7953,84.0092,4,7,7540.18,59,0.38,580.07,8-20,No,No,22dcd129,203.237.58.170,Unknown,No,No,Clarkhaven,0,No,,Yes,0
d757317c-b7fe-494b-a6c0-f0d3bcca6e64,CUST5506,24,M,Married,Student,>1L,51,100000,45786.64,Gold,Visa,Yes,No,2024-04-07 22:21:17,Sunday,22,117481.93,INR,Reyes LLC,5812,IN,MobileApp,manual,Yes,27.545,85.1756,1,3,19192.76,50,2.57,804.82,9-18,No,No,d479546c,183.83.135.231,iOS,No,No,Reynoldsside,0,No,,No,0
